DateTime,Global_active_power,temperature,hour,day_of_week,day_of_month,is_weekend,lag_1,lag_24,lag_168,trend,seasonal,residual
2021-10-14 10:00:00+00:00,152.90885496666667,25.7215,10,3,14,0,94.52361546666666,144.84590493333332,152.90885496666667,188.5474398864584,-16.941371865514252,-18.697213054277444
2021-10-14 11:00:00+00:00,129.00924086666666,25.521502,11,3,14,0,152.90885496666667,111.32256453333332,129.00924086666666,187.4601319944444,-34.69441249247242,-23.756478635305346
2021-10-14 12:00:00+00:00,127.91563645,25.7215,12,3,14,0,129.00924086666666,88.18579306666668,127.91563645,185.7448857326389,-45.831010998411536,-11.99823828422739
2021-10-14 13:00:00+00:00,118.61313355,25.521502,13,3,14,0,127.91563645,78.97006066666667,118.61313355,182.89969778298612,-48.103011930623126,-16.183552302363026
2021-10-14 14:00:00+00:00,100.30707476666666,25.671501,14,3,14,0,118.61313355,78.12127911666667,100.30707476666666,182.13718553472225,-42.69522443575677,-39.13488633229879
2021-10-14 15:00:00+00:00,102.03574221666666,25.6215,15,3,14,0,100.30707476666666,75.89326575,102.03574221666666,186.13465693472224,-29.78037275730271,-54.31854196075287
2021-10-14 16:00:00+00:00,101.21512048333334,25.021502,16,3,14,0,102.03574221666666,78.75068981666666,101.21512048333334,189.1331240010417,-25.61201780483985,-62.30598571286848
2021-10-14 17:00:00+00:00,106.43996456666667,24.4715,17,3,14,0,101.21512048333334,80.56755125,106.43996456666667,188.74561005381943,-26.21158784295227,-56.09405764420049
2021-10-14 18:00:00+00:00,104.11555958333334,24.4715,18,3,14,0,106.43996456666667,74.44406463333333,104.11555958333334,188.46046045104163,-27.11266830467591,-57.23223256303238
2021-10-14 19:00:00+00:00,99.55649368333334,24.4715,19,3,14,0,104.11555958333334,74.50086091666667,99.55649368333334,188.3611708725694,-27.62526148599872,-61.17941570323734
2021-10-14 20:00:00+00:00,103.57988843333332,24.4715,20,3,14,0,99.55649368333334,81.57431638333333,103.57988843333332,186.95149706875,-30.56452863366233,-52.80708000175434
2021-10-14 21:00:00+00:00,76.9277765,24.8715,21,3,14,0,103.57988843333332,91.4350974,76.9277765,189.5099734385417,-31.77077271068106,-80.81142422786061
2021-10-14 22:00:00+00:00,120.24808793333334,24.7215,22,3,14,0,76.9277765,115.43469548333331,120.24808793333334,193.4606433267361,-25.05981475049016,-48.15274064291262
2021-10-14 23:00:00+00:00,150.93016064999998,24.921501,23,3,14,0,120.24808793333334,207.93433191666665,150.93016064999998,194.27462788194444,-3.1395964303519466,-40.20487080159252
2021-10-15 00:00:00+00:00,300.8409073,26.3215,0,4,15,0,150.93016064999998,326.1685566,300.8409073,194.08222041145837,27.743341114363684,79.015345774178
2021-10-15 01:00:00+00:00,253.25751266666663,27.6215,1,4,15,0,300.8409073,364.49888495,253.25751266666663,193.40237287569445,43.54479499530347,16.310344795668705
2021-10-15 02:00:00+00:00,326.05517281666664,28.771502,2,4,15,0,253.25751266666663,251.41438845,326.05517281666664,192.78655783819443,47.87758035725775,85.39103462121443
2021-10-15 03:00:00+00:00,307.13338068333337,29.3715,3,4,15,0,326.05517281666664,189.89553785,307.13338068333337,192.36390933506945,51.10714901478964,63.66232233347428
2021-10-15 04:00:00+00:00,295.96542013333334,29.3215,4,4,15,0,307.13338068333337,269.27684378333333,295.96542013333334,191.89081125555555,52.3914961562403,51.68311272153749
2021-10-15 05:00:00+00:00,308.4167762,27.421501,5,4,15,0,295.96542013333334,353.7060220166667,308.4167762,191.3482520989584,47.7660253936212,69.30249870742045
2021-10-15 06:00:00+00:00,339.04500226666664,26.7215,6,4,15,0,308.4167762,307.44293738333334,339.04500226666664,190.6819908989584,49.775565777608605,98.58744559009968
2021-10-15 07:00:00+00:00,331.64773751666667,26.4715,7,4,15,0,339.04500226666664,368.0157021666666,331.64773751666667,190.00386991493053,46.775634586122266,94.86823301561388
2021-10-15 08:00:00+00:00,320.49948098333334,26.3715,8,4,15,0,331.64773751666667,351.79585891666665,320.49948098333334,189.32710796180555,36.506574833022846,94.66579818850494
2021-10-15 09:00:00+00:00,248.62685915000003,25.6215,9,4,15,0,320.49948098333334,94.52361546666666,248.62685915000003,189.09436200972223,11.653490215403323,47.87900692487448
2021-10-15 10:00:00+00:00,188.43776591666668,24.9715,10,4,15,0,248.62685915000003,152.90885496666667,188.43776591666668,188.70327585347223,-16.941371865514252,16.675861928708667
2021-10-15 11:00:00+00:00,132.55158856666668,25.271502,11,4,15,0,188.43776591666668,129.00924086666666,132.55158856666668,186.85985807951388,-34.69441249247242,-19.61385702037478
2021-10-15 12:00:00+00:00,115.13773016666669,25.3715,12,4,15,0,132.55158856666668,127.91563645,115.13773016666669,181.1601697621528,-45.831010998411536,-20.191428597074584
2021-10-15 13:00:00+00:00,98.75835811666668,24.7215,13,4,15,0,115.13773016666669,118.61313355,98.75835811666668,173.5984145892361,-48.103011930623126,-26.737044541946304
2021-10-15 14:00:00+00:00,90.6027284,24.7215,14,4,15,0,98.75835811666668,100.30707476666666,90.6027284,166.133641309375,-42.69522443575677,-32.835688473618234
2021-10-15 15:00:00+00:00,91.45296043333332,25.1215,15,4,15,0,90.6027284,102.03574221666666,91.45296043333332,157.71591104375,-29.78037275730271,-36.482577853113966
2021-10-15 16:00:00+00:00,89.08919445,25.3215,16,4,15,0,91.45296043333332,101.21512048333334,89.08919445,149.73729541979165,-25.61201780483985,-35.036083164951805
2021-10-15 17:00:00+00:00,92.52305108333331,24.8715,17,4,15,0,89.08919445,106.43996456666667,92.52305108333331,141.86595409201388,-26.21158784295227,-23.131315165728296
2021-10-15 18:00:00+00:00,86.05193546666666,24.2215,18,4,15,0,92.52305108333331,104.11555958333334,86.05193546666666,133.2924696409722,-27.11266830467591,-20.127865869629627
2021-10-15 19:00:00+00:00,85.07031056666666,24.3215,19,4,15,0,86.05193546666666,99.55649368333334,85.07031056666666,124.273214771875,-27.62526148599872,-11.57764271920962
2021-10-15 20:00:00+00:00,85.58149780000001,23.8715,20,4,15,0,85.07031056666666,103.57988843333332,85.58149780000001,115.36279603993056,-30.56452863366233,0.7832303937317846
2021-10-15 21:00:00+00:00,83.75436143333333,23.7215,21,4,15,0,85.58149780000001,76.9277765,83.75436143333333,107.8322031986111,-31.77077271068106,7.692930945403294
2021-10-15 22:00:00+00:00,94.6493675,23.671501,22,4,15,0,83.75436143333333,120.24808793333334,94.6493675,102.82285895729166,-25.05981475049016,16.886323293198497
2021-10-15 23:00:00+00:00,88.04482793333334,24.9715,23,4,15,0,94.6493675,150.93016064999998,88.04482793333334,100.26711831423611,-3.1395964303519466,-9.08269395055083
2021-10-16 00:00:00+00:00,90.14120078333332,26.7215,0,5,16,1,88.04482793333334,300.8409073,90.14120078333332,99.18796687638888,27.743341114363684,-36.79010720741925
2021-10-16 01:00:00+00:00,100.99297088333331,27.8715,1,5,16,1,90.14120078333332,253.25751266666663,100.99297088333331,98.67695154444444,43.54479499530347,-41.228775656414605
2021-10-16 02:00:00+00:00,120.01059716666668,29.021502,2,5,16,1,100.99297088333331,326.05517281666664,120.01059716666668,98.30497048125,47.87758035725775,-26.171953671841077
2021-10-16 03:00:00+00:00,109.12690358333332,30.1215,3,5,16,1,120.01059716666668,307.13338068333337,109.12690358333332,98.2349153090278,51.10714901478964,-40.21516074048412
2021-10-16 04:00:00+00:00,110.99834728333332,30.421501,4,5,16,1,109.12690358333332,295.96542013333334,110.99834728333332,98.57761863541668,52.3914961562403,-39.97076750832367
2021-10-16 05:00:00+00:00,115.55946531666667,30.671501,5,5,16,1,110.99834728333332,308.4167762,115.55946531666667,98.6545278684028,47.7660253936212,-30.86108794535732
2021-10-16 06:00:00+00:00,120.3750595,30.771502,6,5,16,1,115.55946531666667,339.04500226666664,120.3750595,98.66541940555558,49.775565777608605,-28.06592568316418
2021-10-16 07:00:00+00:00,117.39344656666668,30.1215,7,5,16,1,120.3750595,331.64773751666667,117.39344656666668,98.84678309895835,46.775634586122266,-28.228971118413952
2021-10-16 08:00:00+00:00,107.0536728,28.271502,8,5,16,1,117.39344656666668,320.49948098333334,107.0536728,99.22163241041667,36.506574833022846,-28.674534443439534
2021-10-16 09:00:00+00:00,100.60421095,27.171501,9,5,16,1,107.0536728,248.62685915000003,100.60421095,99.63736574895836,11.653490215403323,-10.686645014361677
2021-10-16 10:00:00+00:00,96.01189053333334,26.521502,10,5,16,1,100.60421095,188.43776591666668,96.01189053333334,99.82387761006946,-16.941371865514252,13.129384788778136
2021-10-16 11:00:00+00:00,102.30191308333332,26.271502,11,5,16,1,96.01189053333334,132.55158856666668,102.30191308333332,100.11016267118056,-34.69441249247242,36.88616290462518
2021-10-16 12:00:00+00:00,93.58813663333332,27.271502,12,5,16,1,102.30191308333332,115.13773016666669,93.58813663333332,100.5682303,-45.831010998411536,38.85091733174486
2021-10-16 13:00:00+00:00,95.77921571666668,27.021502,13,5,16,1,93.58813663333332,98.75835811666668,95.77921571666668,100.84428623229164,-48.103011930623126,43.03794141499816
2021-10-16 14:00:00+00:00,75.72677976666667,26.6215,14,5,16,1,95.77921571666668,90.6027284,93.3038447,100.2365593,-42.69522443575677,18.185444902423427
2021-10-16 15:00:00+00:00,102.9662608,25.9715,15,5,16,1,75.72677976666667,91.45296043333332,96.60536591666668,99.08551653402776,-29.78037275730271,33.661117023274954
2021-10-16 16:00:00+00:00,94.02565375,25.7215,16,5,16,1,102.9662608,89.08919445,100.09488873333332,98.3996400263889,-25.61201780483985,21.238031528450964
2021-10-16 17:00:00+00:00,91.27823496666666,26.3215,17,5,16,1,94.02565375,92.52305108333331,90.54528211666668,97.92864086180556,-26.21158784295227,19.561181947813367
2021-10-16 18:00:00+00:00,87.81954536666667,25.021502,18,5,16,1,91.27823496666666,86.05193546666666,90.29049903333332,97.11679909861112,-27.11266830467591,17.81541457273146
2021-10-16 19:00:00+00:00,92.00815795,24.9715,19,5,16,1,87.81954536666667,85.07031056666666,88.65581195,96.11503567500002,-27.62526148599872,23.518383760998702
2021-10-16 20:00:00+00:00,96.63641736666666,25.0715,20,5,16,1,92.00815795,85.58149780000001,100.83937503333333,95.3650575309028,-30.56452863366233,31.835888469426195
2021-10-16 21:00:00+00:00,92.65464211666668,24.9715,21,5,16,1,96.63641736666666,83.75436143333333,89.77853506666666,94.80327493819448,-31.77077271068106,29.622139889153264
2021-10-16 22:00:00+00:00,94.70165615,25.171501,22,5,16,1,92.65464211666668,94.6493675,91.24224648333332,94.32604164756944,-25.05981475049016,25.43542925292071
2021-10-16 23:00:00+00:00,101.73422221666668,26.3715,23,5,16,1,94.70165615,88.04482793333334,89.59512301666668,93.74994903194444,-3.1395964303519466,11.123869615074174
2021-10-17 00:00:00+00:00,98.43905268333332,27.771502,0,6,17,1,101.73422221666668,90.14120078333332,90.27285016666666,93.4885771576389,27.743341114363684,-22.79286558866927
2021-10-17 01:00:00+00:00,105.94580373333334,29.0715,1,6,17,1,98.43905268333332,100.99297088333331,95.10477631666666,93.33035515138889,43.54479499530347,-30.92934641335902
2021-10-17 02:00:00+00:00,85.88687156666667,29.8715,2,6,17,1,105.94580373333334,120.01059716666668,89.7977655,93.3756831128472,47.87758035725775,-55.36639190343829
2021-10-17 03:00:00+00:00,88.00057641666668,30.6215,3,6,17,1,85.88687156666667,109.12690358333332,91.83992973333334,93.33693632708332,51.10714901478964,-56.44350892520629
2021-10-17 04:00:00+00:00,99.20260208333332,30.671501,4,6,17,1,88.00057641666668,110.99834728333332,93.03761513333332,92.93080268333334,52.3914961562403,-46.11969675624032
2021-10-17 05:00:00+00:00,104.74725061666666,26.6215,5,6,17,1,99.20260208333332,115.55946531666667,105.21349371666666,92.72484146215275,47.7660253936212,-35.743616239107304
2021-10-17 06:00:00+00:00,92.21886956666668,26.521502,6,6,17,1,104.74725061666666,120.3750595,97.46960981666666,92.72944752465276,49.775565777608605,-50.28614373559469
2021-10-17 07:00:00+00:00,97.46499216666666,27.171501,7,6,17,1,92.21886956666668,117.39344656666668,102.00114616666666,92.68004468958333,46.775634586122266,-41.99068710903893
2021-10-17 08:00:00+00:00,90.98317628333332,26.9715,8,6,17,1,97.46499216666666,107.0536728,99.67962586666664,92.29260688993055,36.506574833022846,-37.81600543962008
2021-10-17 09:00:00+00:00,89.70914301666667,26.771502,9,6,17,1,90.98317628333332,100.60421095,107.30115478333332,92.13518867673608,11.653490215403323,-14.079535875472745
2021-10-17 10:00:00+00:00,83.99976051666667,26.771502,10,6,17,1,89.70914301666667,96.01189053333334,90.8246714,92.45038612465278,-16.941371865514252,8.49074625752814
2021-10-17 11:00:00+00:00,86.66159755,26.4715,11,6,17,1,83.99976051666667,102.30191308333332,88.99264251666666,94.76614385277776,-34.69441249247242,26.58986618969466
2021-10-17 12:00:00+00:00,96.6826022,27.3215,12,6,17,1,86.66159755,93.58813663333332,87.05280873333332,101.61907581979165,-45.831010998411536,40.89453737861989
2021-10-17 13:00:00+00:00,85.09009384999999,27.0715,13,6,17,1,96.6826022,95.77921571666668,99.28693358333334,111.39745005277776,-48.103011930623126,21.795655727845343
2021-10-17 14:00:00+00:00,88.59164378333334,26.421501,14,6,17,1,85.09009384999999,75.72677976666667,91.657987,122.09667893506943,-42.69522443575677,9.190189284020676
2021-10-17 15:00:00+00:00,88.24155106666667,25.9715,15,6,17,1,88.59164378333334,102.9662608,91.34919465,134.21456222951386,-29.78037275730271,-16.192638405544475
2021-10-17 16:00:00+00:00,89.25594858333334,25.6215,16,6,17,1,88.24155106666667,94.02565375,91.23441038333334,147.24524012916663,-25.61201780483985,-32.377273740993445
2021-10-17 17:00:00+00:00,86.16180151666667,26.271502,17,6,17,1,89.25594858333334,91.27823496666666,94.50584885,159.9102374138889,-26.21158784295227,-47.53684805426995
2021-10-17 18:00:00+00:00,93.15706981666668,25.4715,18,6,17,1,86.16180151666667,87.81954536666667,88.44691465000001,172.85708979722222,-27.11266830467591,-52.58735167587963
2021-10-17 19:00:00+00:00,84.29929741666666,25.921501,19,6,17,1,93.15706981666668,92.00815795,86.49466396666666,185.60648135833333,-27.62526148599872,-73.68192245566797
2021-10-17 20:00:00+00:00,85.74826351666667,24.8215,20,6,17,1,84.29929741666666,96.63641736666666,88.2125034,196.4871548055556,-30.56452863366233,-80.17436265522657
2021-10-17 21:00:00+00:00,95.98672173333333,24.7215,21,6,17,1,85.74826351666667,92.65464211666668,96.14682263333334,203.902493540625,-31.77077271068106,-76.1449990966106
2021-10-17 22:00:00+00:00,106.49905403333334,24.9715,22,6,17,1,95.98672173333333,94.70165615,114.74991785,207.2983968829861,-25.05981475049016,-75.73952809916261
2021-10-17 23:00:00+00:00,201.09319528333333,25.7215,23,6,17,1,106.49905403333334,101.73422221666668,240.086557,208.6703128829861,-3.1395964303519466,-4.437521169300862
2021-10-18 00:00:00+00:00,328.0208140333333,26.4715,0,0,18,0,201.09319528333333,98.43905268333332,312.1705341333334,208.8685825347222,27.743341114363684,91.4088903842474
2021-10-18 01:00:00+00:00,345.7260055666667,27.271502,1,0,18,0,328.0208140333333,105.94580373333334,329.98957905000003,208.7671961805556,43.54479499530347,93.41401439080764
2021-10-18 02:00:00+00:00,359.66965608333334,27.7215,2,0,18,0,345.7260055666667,85.88687156666667,255.53512125833333,208.7098751743056,47.87758035725775,103.08220055177
2021-10-18 03:00:00+00:00,395.8761900333333,28.271502,3,0,18,0,359.66965608333334,88.00057641666668,306.17537300000004,208.49904419826387,51.10714901478964,136.26999682027974
2021-10-18 04:00:00+00:00,416.79952765,28.8215,4,0,18,0,395.8761900333333,99.20260208333332,361.9305126333333,208.4443554319444,52.3914961562403,155.9636760618153
2021-10-18 05:00:00+00:00,395.07019471666666,28.921501,5,0,18,0,416.79952765,104.74725061666666,367.81272801666665,208.36369107256945,47.7660253936212,138.94047825047602
2021-10-18 06:00:00+00:00,423.3448398666667,28.921501,6,0,18,0,395.07019471666666,92.21886956666668,324.82244535,207.9615172802083,49.775565777608605,165.6077568088498
2021-10-18 07:00:00+00:00,378.3098168,28.8215,7,0,18,0,423.3448398666667,97.46499216666666,391.53660786666666,207.59354357152776,46.775634586122266,123.94063864235
2021-10-18 08:00:00+00:00,332.4106771166667,28.671501,8,0,18,0,378.3098168,90.98317628333332,279.54701414166664,207.4120728329861,36.506574833022846,88.49202945065775
2021-10-18 09:00:00+00:00,204.21790146666663,28.021502,9,0,18,0,332.4106771166667,89.70914301666667,261.6588180416667,207.0058495215277,11.653490215403323,-14.441438270264417
2021-10-18 10:00:00+00:00,132.4943625,27.3215,10,0,18,0,204.21790146666663,83.99976051666667,183.61665761666663,206.33975390763885,-16.941371865514252,-56.9040195421246
2021-10-18 11:00:00+00:00,104.01896356666666,26.8715,11,0,18,0,132.4943625,86.66159755,141.34272968333337,203.48324567777777,-34.69441249247242,-64.7698696186387
2021-10-18 12:00:00+00:00,88.84217946666666,27.021502,12,0,18,0,104.01896356666666,96.6826022,120.75671311666666,195.81379301006945,-45.831010998411536,-61.140602544991246
2021-10-18 13:00:00+00:00,88.06397158333333,26.671501,13,0,18,0,88.84217946666666,85.09009384999999,118.99359258333334,185.00356246631944,-48.103011930623126,-48.83657895236298
2021-10-18 14:00:00+00:00,82.86635774999999,26.421501,14,0,18,0,88.06397158333333,88.59164378333334,116.8932095,173.38868890555554,-42.69522443575677,-47.82710671979878
